This list contains all games supported by FB Alpha Plus!.

698 games supported in total; X = excluded from build; D = included in debug build only; NW = not working

  name		  status  full name						  parent	  year	  company	  hardware	  remarks
+---------------+-------+-------------------------------------------------------+---------------+-------+---------------+---------------+---------------------------------------+
| sf2t		|  	| Street Fighter II' - hyper fighting (921209 USA)	| sf2hf		| 1992	| Capcom	| CPS1		| 					|
| sf2hf		|  	| Street Fighter II' - hyper fighting (921209 World)	| sf2ce		| 1992	| Capcom	| CPS1		| 					|
| sf2tj		|  	| Street Fighter II' Turbo - hyper fighting (921209 Japa| sf2hf		| 1992	| Capcom	| CPS1		| 					|
| sfzjr2	|  	| Street Fighter Zero (950605 Japan)			| sfa		| 1995	| Capcom	| CPS2		| 					|
| sfzh		|   NW	| Street Fighter Zero (950627 Hispanic)			| sfa		| 1995	| Capcom	| CPS2		| Encrypted				|
| sfzjr1	|  	| Street Fighter Zero (950627 Japan)			| sfa		| 1995	| Capcom	| CPS2		| 					|
| sfzj		|  	| Street Fighter Zero (950727 Japan)			| sfa		| 1995	| Capcom	| CPS2		| 					|
| sfzch		|  	| Street Fighter Zero (951020 CPS Changer)		| 		| 1995	| Capcom	| CPS Changer	| 					|
| sfach		|  	| Street Fighter Zero (951020 Publicity CPS Changer)	| sfzch		| 1995	| Capcom	| CPS Changer	| 					|
| sfzb		|   NW	| Street Fighter Zero (951109 Brazil)			| sfa		| 1995	| Capcom	| CPS2		| Encrypted				|
| sfz2a		|  	| Street Fighter Zero 2 (960227 Asia)			| sfa2		| 1996	| Capcom	| CPS2		| 					|
| sfz2j		|  	| Street Fighter Zero 2 (960227 Japan)			| sfa2		| 1996	| Capcom	| CPS2		| 					|
| sfz2n		|   NW	| Street Fighter Zero 2 (960229 Oceania)		| sfa2		| 1996	| Capcom	| CPS2		| Encrypted				|
| sfz2br1	|   NW	| Street Fighter Zero 2 (960304 Brazil)			| sfa2		| 1996	| Capcom	| CPS2		| Encrypted				|
| sfz2b		|   NW	| Street Fighter Zero 2 (960531 Brazil)			| sfa2		| 1996	| Capcom	| CPS2		| Encrypted				|
| sfz2aj	|  	| Street Fighter Zero 2 Alpha (960805 Japan)		| sfz2aa	| 1996	| Capcom	| CPS2		| 					|
| sfz2ab	|   NW	| Street Fighter Zero 2 Alpha (960813 Brazil)		| sfz2aa	| 1996	| Capcom	| CPS2		| Encrypted				|
| sfz2ah	|   NW	| Street Fighter Zero 2 Alpha (960813 Hispanic)		| sfz2aa	| 1996	| Capcom	| CPS2		| Encrypted				|
| sfz2aa	|  	| Street Fighter Zero 2 Alpha (960826 Asia)		| sfa2		| 1996	| Capcom	| CPS2		| 					|
| sfz3jr2	|  	| Street Fighter Zero 3 (980629 Japan)			| sfa3		| 1998	| Capcom	| CPS2		| 					|
| sfz3ar1	|  	| Street Fighter Zero 3 (980701 Asia)			| sfa3		| 1998	| Capcom	| CPS2		| 					|
| sfz3jr1	|  	| Street Fighter Zero 3 (980727 Japan)			| sfa3		| 1998	| Capcom	| CPS2		| 					|
| sfz3j		|  	| Street Fighter Zero 3 (980904 Japan)			| sfa3		| 1998	| Capcom	| CPS2		| 					|
| strhoop	|  	| Street Hoop\0Street Slam\0Dunk Dream			| 		| 1994	| Data East Corp| Neo Geo	| 					|
| strider	|  	| Strider (USA set 1)					| 		| 1989	| Capcom	| CPS1		| US region				|
| stridrua	|  	| Strider (USA set 2)					| strider	| 1989	| Capcom	| CPS1		| US region, alternatve version		|
| striderj	|  	| Strider Hiryu (Japan set 1)				| strider	| 1989	| Capcom	| CPS1		| Japan region				|
| stridrja	|  	| Strider Hiryu (Japan set 2)				| strider	| 1989	| Capcom	| CPS1		| Japan region, alternate version	|
| s1945jn	|  	| Strikers 1945 (gunbird hardware)			| s1945		| 1995	| Psikyo	| Psikyo 68EC020| Gunbird hardware, Japan region	|
| s1945j	|  	| Strikers 1945 (Japan)					| s1945		| 1995	| Psikyo	| Psikyo 68EC020| Japan region				|
| s1945		|  	| Strikers 1945 (set 1)					| 		| 1995	| Psikyo	| Psikyo 68EC020| 					|
| s1945a	|  	| Strikers 1945 (set 2)					| s1945		| 1995	| Psikyo	| Psikyo 68EC020| 					|
| s1945p	|  	| Strikers 1945 plus					| 		| 1999	| Psikyo	| Neo Geo	| 					|
| s1945pn	|  	| Strikers 1945 plus (decrypted C)			| s1945p	| 1999	| Psikyo	| Neo Geo	| decrypted C-ROMs			|
| sdodgeb	|  	| Super Dodge Ball\0Kunio no Nekketsu Toukyuu Densetsu	| 		| 1996	| Technos	| Neo Geo	| 					|
| sgemfa	|  	| Super Gem Fighter Mini Mix (970904 Asia)		| sgemf		| 1997	| Capcom	| CPS2		| 					|
| sgemfh	|   NW	| Super Gem Fighter Mini Mix (970904 Hispanic)		| sgemf		| 1997	| Capcom	| CPS2		| Encrypted				|
| sgemf		|  	| Super Gem Fighter Mini Mix (970904 USA)		| 		| 1997	| Capcom	| CPS2		| 					|
| smbombr1	|  	| Super Muscle Bomber - the international blowout (94080| ringdest	| 1994	| Capcom	| CPS2		| 					|
| smbomb	|  	| Super Muscle Bomber - the international blowout (94083| ringdest	| 1994	| Capcom	| CPS2		| 					|
| spf2ta	|  	| Super Puzzle Fighter II Turbo (960529 Asia)		| spf2t		| 1996	| Capcom	| CPS2		| 					|
| spf2t		|  	| Super Puzzle Fighter II Turbo (960620 USA)		| 		| 1996	| Capcom	| CPS2		| 					|
| spf2xj	|  	| Super Puzzle Fighter II X (960531 Japan)		| spf2t		| 1996	| Capcom	| CPS2		| 					|
| ssideki2	|  	| Super Sidekicks 2 - the world championship\0Tokuten Ou| 		| 1994	| SNK		| Neo Geo	| 					|
| ssideki3	|  	| Super Sidekicks 3 - the next glory\0Tokuten Ou 3 - eik| 		| 1995	| SNK		| Neo Geo	| 					|
| ssideki	|  	| Super Sidekicks\0Tokuten Ou				| 		| 1992	| SNK		| Neo Geo	| 					|
| ssf2jr2	|  	| Super Street Fighter II - the new challengers (930910 | ssf2		| 1993	| Capcom	| CPS2		| 					|
| ssf2jr1	|  	| Super Street Fighter II - the new challengers (930911 | ssf2		| 1993	| Capcom	| CPS2		| 					|
| ssf2u		|  	| Super Street Fighter II - the new challengers (930911 | ssf2		| 1993	| Capcom	| CPS2		| 					|
| ssf2		|  	| Super Street Fighter II - the new challengers (930911 | 		| 1993	| Capcom	| CPS2		| 					|
| ssf2ar1	|  	| Super Street Fighter II - the new challengers (930914 | ssf2		| 1993	| Capcom	| CPS2		| 					|
| ssf2a		|  	| Super Street Fighter II - the new challengers (931005 | ssf2		| 1993	| Capcom	| CPS2		| 					|
| ssf2j		|  	| Super Street Fighter II - the new challengers (931005 | ssf2		| 1993	| Capcom	| CPS2		| 					|
| ssf2tbj	|   NW	| Super Street Fighter II - the tournament battle (93091| ssf2		| 1993	| Capcom	| CPS2		| Encrypted, Linkup feature not implemen|
| ssf2tbr1	|   NW	| Super Street Fighter II - the tournament battle (93091| ssf2		| 1993	| Capcom	| CPS2		| Encrypted				|
| ssf2tb	|  	| Super Street Fighter II - the tournament battle (93111| ssf2		| 1993	| Capcom	| CPS2		| Linkup feature not implemented	|
| ssf2ta	|  	| Super Street Fighter II Turbo (940223 Asia)		| ssf2t		| 1994	| Capcom	| CPS2		| 					|
| ssf2tur1	|  	| Super Street Fighter II Turbo (940223 USA)		| ssf2t		| 1994	| Capcom	| CPS2		| 					|
| ssf2t		|  	| Super Street Fighter II Turbo (940223 World)		| ssf2		| 1994	| Capcom	| CPS2		| 					|
| ssf2tu	|   NW	| Super Street Fighter II Turbo (940323 USA)		| ssf2t		| 1994	| Capcom	| CPS2		| Encrypted				|
| ssf2xj	|  	| Super Street Fighter II X - grand master challenge (94| ssf2t		| 1994	| Capcom	| CPS2		| 					|
| superman	|  	| Superman						| 		| 1988	| Taito Corporat| Taito X System| 					|
| suprmanj	|  	| Superman (Japan)					| superman	| 1988	| Taito Corporat| Taito X System| 					|
| svcboot	|  	| SvC Chaos - SNK vs CAPCOM (bootleg)			| 		| 2003	| Capcom / Playm| Neo Geo	| Bootleg of \"SNK vs CAPCOM\"		|
| svcpcbn	|  	| SvC Chaos - SNK vs CAPCOM (JAMMA PCB, decrypted C)	| svcpcb	| 2003	| Capcom / Playm| Neo Geo	| PCB Custom board / Asia / Japan, decry|
| svcpcb	|  	| SvC Chaos - SNK vs CAPCOM (JAMMA PCB, set 1)		| 		| 2003	| Capcom / Playm| Neo Geo	| PCB Custom board / Asia / Japan	|
| svcpcba	|  	| SvC Chaos - SNK vs CAPCOM (JAMMA PCB, set 2)		| svcpcb	| 2003	| Capcom / Playm| Neo Geo	| Alternate PCB Custom board / Asia / Ja|
| svcchaos	|  	| SvC Chaos - SNK vs CAPCOM (MVS)			| 		| 2003	| Capcom / Playm| Neo Geo	| MVS version				|
| svcnd		|  	| SvC Chaos - SNK vs CAPCOM (MVS, decrypted C)		| svcchaos	| 2003	| Capcom / Playm| Neo Geo	| MVS, decrypted C-ROMs			|
| svcplus	|  	| SvC Chaos - SNK vs CAPCOM Plus (set 1)		| svcboot	| 2003	| Capcom / Playm| Neo Geo	| Hack of \"SNK vs CAPCOM\"		|
| svcplusa	|  	| SvC Chaos - SNK vs CAPCOM Plus (set 2)		| svcboot	| 2003	| Capcom / Playm| Neo Geo	| Alternate hack of \"SNK vs CAPCOM\"	|
| svcsplus	|  	| SvC Chaos - SNK vs CAPCOM Super Plus			| svcboot	| 2003	| Capcom / Playm| Neo Geo	| Hack of \"SNK vs CAPCOM\"		|
| mosyougi	|  	| Syougi No Tatsujin - master of syougi			| 		| 1990	| ADK / SNK	| Neo Geo	| 					|
| tws96		|  	| Tecmo World Soccer '96				| 		| 1996	| Tecmo		| Neo Geo	| 					|
| tmht2p	|  	| Teenage Mutant Hero Turtles (UK 2 Players)		| tmnt		| 1989	| Konami	| Konami 68000 b| 					|
| tmht		|  	| Teenage Mutant Hero Turtles (UK 4 Players)		| tmnt		| 1989	| Konami	| Konami 68000 b| 					|
| tmnt2pj	|  	| Teenage Mutant Ninja Turtles (Japan 2 Players)	| tmnt		| 1990	| Konami	| Konami 68000 b| 					|
| tmntj		|  	| Teenage Mutant Ninja Turtles (Japan 4 Players) 	| tmnt		| 1990	| Konami	| Konami 68000 b| 					|
| tmnt2po	|  	| Teenage Mutant Ninja Turtles (Oceania 2 Players)	| tmnt		| 1989	| Konami	| Konami 68000 b| 					|
| tmntu		|  	| Teenage Mutant Ninja Turtles (US 4 Players, set 1)	| tmnt		| 1989	| Konami	| Konami 68000 b| 					|
| tmntua	|  	| Teenage Mutant Ninja Turtles (US 4 Players, set 2)	| tmnt		| 1989	| Konami	| Konami 68000 b| 					|
| tmnt		|  	| Teenage Mutant Ninja Turtles (World 4 Players)	| 		| 1989	| Konami	| Konami 68000 b| 					|
| tekipaki	|  	| Teki Paki						| 		| 1991	| Toaplan	| Toaplan GP9001| No sound (sound MCU not dumped)	|
| dynwarj	|  	| Tenchi wo Kurau (Japan)				| dynwar	| 1989	| Capcom	| CPS1		| Japan region				|
| wofj		|  	| Tenchi wo Kurau II - Sekiheki no Tatakai (921031 Japan| wof		| 1992	| Capcom	| CPS1 / QSound	| 					|
| tengai	|  	| Tengai\0Sengoku Blade - sengoku ace episode II	| 		| 1996	| Psikyo	| Psikyo 68EC020| 					|
| irrmaze	|  	| The Irritating Maze\0Ultra Denryu Iraira Bou		| 		| 1997	| SNK / Saurus	| Neo Geo	| 					|
| kod		|  	| The King of Dragons (910711 World)			| 		| 1991	| Capcom	| CPS1		| 					|
| kodj		|  	| The King of Dragons (910805 Japan)			| kod		| 1991	| Capcom	| CPS1		| 					|
| kodu		|  	| The King of Dragons (910910 USA)			| kod		| 1991	| Capcom	| CPS1		| 					|
| kodb		|  	| The King of Dragons (bootleg)				| kod		| 1991	| Capcom	| CPS1		| 					|
| kof94		|  	| The King of Fighters '94				| 		| 1994	| SNK		| Neo Geo	| 					|
| kof95		|  	| The King of Fighters '95 (set 1)			| 		| 1995	| SNK		| Neo Geo	| 					|
| kof95a	|  	| The King of Fighters '95 (set 2)			| kof95		| 1995	| SNK		| Neo Geo	| Alternate version			|
| kof96		|  	| The King of Fighters '96 (set 1)			| 		| 1996	| SNK		| Neo Geo	| 					|
| kof96h	|  	| The King of Fighters '96 (set 2)			| kof96		| 1996	| SNK		| Neo Geo	| AES version				|
| kof96pls	|  	| The King of Fighters '96 Plus				| kof96		| 1996	| SNK		| Neo Geo	| Hack of \"The King of Fighters '96\"	|
| kof97		|  	| The King of Fighters '97 (set 1)			| 		| 1997	| SNK		| Neo Geo	| 					|
| kof97a	|  	| The King of Fighters '97 (set 2)			| kof97		| 1997	| SNK		| Neo Geo	| Alternate version			|
| kof97pls	|  	| The King of Fighters '97 Plus (set 1)			| kof97		| 1997	| SNK		| Neo Geo	| Hack of \"The King of Fighters '97\"	|
| kf97plsa	|  	| The King of Fighters '97 Plus (set 2)			| kof97		| 1997	| SNK		| Neo Geo	| Alternate hack of \"The King of Fighte|
| kof98a	| X	| The King of Fighters '98 - the slugfest\0King of Fight| kof98		| 1998	| SNK		| Neo Geo	| Alternate version			|
| kof98k	|  	| The King of Fighters '98 - the slugfest\0King of Fight| kof98		| 1998	| SNK		| Neo Geo	| Encrypted, Korea region		|
| kof98n	|  	| The King of Fighters '98 - the slugfest\0King of Fight| kof98		| 1998	| SNK		| Neo Geo	| Non encrypted				|
| kof98		|  	| The King of Fighters '98 - the slugfest\0King of Fight| 		| 1998	| SNK		| Neo Geo	| Encrypted				|
| kof99e	|  	| The King of Fighters '99 - millennium battle (earlier)| kof99		| 1999	| SNK		| Neo Geo	| Earlier version			|
| kof99n	|  	| The King of Fighters '99 - millennium battle (non encr| kof99		| 1999	| SNK		| Neo Geo	| 					|
| kof99nd	|  	| The King of Fighters '99 - millennium battle (non encr| kof99		| 1999	| SNK		| Neo Geo	| Non-encrypted P-ROMs, decrypted C-ROMs|
| kof99p	|  	| The King of Fighters '99 - millennium battle (prototyp| kof99		| 1999	| SNK		| Neo Geo	| 					|
| kof99		|  	| The King of Fighters '99 - millennium battle (set 1)	| 		| 1999	| SNK		| Neo Geo	| 					|
| kof99a	|  	| The King of Fighters '99 - millennium battle (set 2)	| kof99		| 1999	| SNK		| Neo Geo	| Alternate version			|
| kof10th	|  	| The King of Fighters 10th Anniversary - all team battl| 		| 2004	| SNK Playmore /| Neo Geo	| Hack of \"The King of Fighters 2002\"	|
| kof10thu	|  	| The King of Fighters 10th Anniversary 2005 Unique - al| kof10th	| 2005	| SNK Playmore /| Neo Geo	| Hack of \"The King of Fighters 10th An|
| kf2k5uni	|  	| The King of Fighters 10th Anniversary 2005 Unique - al| kof10th	| 2005	| SNK Playmore /| Neo Geo	| Alternate hack of \"The King of Fighte|
| kf10thep	|  	| The King of Fighters 10th Anniversary Extra Plus - all| kof10th	| 2004	| SNK Playmore /| Neo Geo	| Hack of \"The King of Fighters 10th An|
| kof2000	|  	| The King of Fighters 2000				| 		| 2000	| SNK		| Neo Geo	| 					|
| kof2000n	|  	| The King of Fighters 2000 (non encrypted P)		| kof2000	| 2000	| SNK		| Neo Geo	| 					|
| kof2knd	|  	| The King of Fighters 2000 (non encrypted P, decrypted | kof2000	| 2000	| SNK		| Neo Geo	| Non-encrypted P-ROMs, decrypted C-ROMs|
| kof2k1bl	|  	| The King of Fighters 2001 (bootleg)			| 		| 2001	| SNK / Eolith	| Neo Geo	| Bootleg of \"The King of Fighters 2001|
| kof2k1nd	|  	| The King of Fighters 2001 (decrypted C)		| kof2001	| 2001	| SNK / Eolith	| Neo Geo	| decrypted C-ROMs			|
| kof2001	|  	| The King of Fighters 2001 (set 1)			| 		| 2001	| SNK / Eolith	| Neo Geo	| MVS Version				|
| kof2001h	|  	| The King of Fighters 2001 (set 2)			| kof2001	| 2001	| SNK / Eolith	| Neo Geo	| AES version				|
| kf2k1pls	|  	| The King of Fighters 2001 Plus (set 1)		| kof2k1bl	| 2001	| SNK / Eolith	| Neo Geo	| Hack of \"The King of Fighters 2001\"	|
| kf2k1pla	|  	| The King of Fighters 2001 Plus (set 2)		| kof2k1bl	| 2001	| SNK / Eolith	| Neo Geo	| Alternate hack of \"The King of Fighte|
| kof2002	|  	| The King of Fighters 2002 - challenge to ultimate batt| 		| 2002	| Eolith / Playm| Neo Geo	| 					|
| kof2k2bl	|  	| The King of Fighters 2002 - challenge to ultimate batt| 		| 2002	| Eolith / Playm| Neo Geo	| Bootleg of \"The King of Fighters 2002|
| kof2k2nd	|  	| The King of Fighters 2002 - challenge to ultimate batt| kof2002	| 2002	| Eolith / Playm| Neo Geo	| decrypted C-ROMs			|
| kf2k2mp	|  	| The King of Fighters 2002 Magic Plus - challenge to ul| kof2k2bl	| 2002	| Eolith / Playm| Neo Geo	| Hack of \"The King of Fighters 2002\"	|
| kf2k2mp2	|  	| The King of Fighters 2002 Magic Plus II - challenge to| kof2k2bl	| 2002	| Eolith / Playm| Neo Geo	| Hack of \"The King of Fighters 2002\"	|
| kf2k2pls	|  	| The King of Fighters 2002 Plus - challenge to ultimate| kof2k2bl	| 2002	| Eolith / Playm| Neo Geo	| Hack of \"The King of Fighters 2002\"	|
| kf2k2pla	|  	| The King of Fighters 2002 Plus - challenge to ultimate| kof2k2bl	| 2002	| Eolith / Playm| Neo Geo	| Alternate hack of \"The King of Fighte|
| kf2k2plb	|  	| The King of Fighters 2002 Plus - challenge to ultimate| kof2k2bl	| 2002	| Eolith / Playm| Neo Geo	| Alternate hack of \"The King of Fighte|
| kf2k2spr	|  	| The King of Fighters 2002 Super - challenge to ultimat| kof2k2bl	| 2002	| Eolith / Playm| Neo Geo	| Hack of \"The King of Fighters 2002\"	|
| kf2k3bl	|  	| The King of Fighters 2003 (bootleg, set 1)		| 		| 2003	| SNK Playmore	| Neo Geo	| Bootleg of \"The King of Fighters 2003|
| kf2k3bla	|  	| The King of Fighters 2003 (bootleg, set 2)		| kf2k3bl	| 2003	| SNK Playmore	| Neo Geo	| Alternate bootleg of \"The King of Fig|
| kf2k3pcb	|  	| The King of Fighters 2003 (JAMMA PCB)			| 		| 2003	| SNK Playmore	| Neo Geo	| PCB Custom board / Japan		|
| kf2k3pcn	|  	| The King of Fighters 2003 (JAMMA PCB, decrypted C)	| kf2k3pcb	| 2003	| SNK Playmore	| Neo Geo	| PCB Custom board / Japan, decrypted C-|
| kof2003	|  	| The King of Fighters 2003 (MVS)			| 		| 2003	| SNK Playmore	| Neo Geo	| MVS Version				|
| kof2k3nd	|  	| The King of Fighters 2003 (MVS, decrypted C)		| kof2003	| 2003	| SNK Playmore	| Neo Geo	| MVS Version, decrypted C-ROMs		|
| kof2k4ex	|  	| The King of Fighters 2004 EX Hero			| kf2k3bl	| 2003	| SNK Playmore	| Neo Geo	| Hack of \"The King of Fighters 2003\"	|
| kf2k4upl	|  	| The King of Fighters 2004 EX Ultra Plus		| kf2k3bl	| 2003	| SNK Playmore	| Neo Geo	| Hack of \"The King of Fighters 2003\"	|
| kf2k4spe	|  	| The King of Fighters Special Edition 2004		| 		| 2004	| Dragon Co.	| Neo Geo	| Hack of \"The King of Fighters 2002\"	|
| kf2k4spl	|  	| The King of Fighters Special Edition 2004 Plus	| kf2k4spe	| 2004	| Dragon Co.	| Neo Geo	| Hack of \"The King of Fighters Special|
| lastbld2	|  	| The Last Blade 2\0Bakumatsu Roman Dai Ni Maku - Gekka | 		| 1998	| SNK		| Neo Geo	| Japanese MVS version			|
| lastblad	|  	| The Last Blade\0Bakumatsu Roman Gekka No Kenshi (set 1| 		| 1997	| SNK		| Neo Geo	| 					|
| lastblda	|  	| The Last Blade\0Bakumatsu Roman Gekka No Kenshi (set 2| lastblad	| 1997	| SNK		| Neo Geo	| Alternate version			|
| lastsold	|  	| The Last Soldier					| lastblad	| 1997	| SNK		| Neo Geo	| Korean Version of \"The Last Blade\"	|
| punishrj	|  	| The Punisher (930422 Japan)				| punisher	| 1993	| Capcom	| CPS1 / QSound	| 					|
| punishru	|  	| The Punisher (930422 USA)				| punisher	| 1993	| Capcom	| CPS1 / QSound	| 					|
| punisher	|  	| The Punisher (930422 World)				| 		| 1993	| Capcom	| CPS1 / QSound	| 					|
| superspy	|  	| The Super Spy						| 		| 1990	| SNK		| Neo Geo	| 					|
| ssideki4	|  	| The Ultimate 11 - SNK football championship\0Tokuten O| 		| 1996	| SNK		| Neo Geo	| 					|
| trally	|  	| Thrash Rally						| 		| 1991	| Alpha Denshi C| Neo Geo	| 					|
| wof3sj	|  	| Three Holy Swords (Hack, set 1)			| wof		| 1992	| Capcom	| CPS1		| No sound				|
| Wof3sja	|  	| Three Holy Swords (Hack, set 2)			| wof		| 1992	| Capcom	| CPS1		| No sound				|
| wof3js	|  	| Three Sword Masters (Hack, set 1)			| wof		| 1992	| Capcom	| CPS1		| 					|
| 3wonderu	|  	| Three Wonders (910520 USA)				| 3wonders	| 1991	| Capcom	| CPS1		| 					|
| 3wonders	|  	| Three Wonders (910520 World)				| 		| 1991	| Capcom	| CPS1		| 					|
| tigerhb1	|  	| Tiger Heli (bootleg)					| tigerh	| 1985	| Taito / Toapla| Early Toaplan	| 					|
| tigerh	|   NW	| Tiger Heli						| 		| 1985	| Taito		| Early Toaplan	| Protection MCU not emulated		|
| tophuntr	|  	| Top Hunter - Roddy & Cathy (set 1)			| 		| 1994	| SNK		| Neo Geo	| 					|
| tophunta	|  	| Top Hunter - Roddy & Cathy (set 2)			| tophuntr	| 1994	| SNK		| Neo Geo	| Alternate version			|
| tpgolf	|  	| Top Player's Golf					| 		| 1990	| SNK		| Neo Geo	| 					|
| truxton2	|  	| Truxton II\0Tatsujin Oh				| 		| 1992	| Toaplan	| Toaplan GP9001| 					|
| twinhwku	|  	| Twin Hawk (US)					| twinhawk	| 1989	| Taito America | Taito X System| 					|
| twinhawk	|  	| Twin Hawk (World)					| 		| 1989	| Taito Corporat| Taito X System| 					|
| twinspri	|  	| Twinklestar Sprites					| 		| 1996	| ADK		| Neo Geo	| 					|
| unsquad	|  	| U.N. Squadron (USA)					| 		| 1989	| Daipro / Capco| CPS1		| US region				|
| cawingj	|  	| U.S. Navy (901012 Japan)				| cawing	| 1990	| Capcom	| CPS1		| 					|
| uecology	|   NW	| Ultimate Ecology (931203 Japan)			| ecofghtr	| 1993	| Capcom	| CPS2		| Encrypted				|
| uopoko	|  	| Uo Poko (ver. 1998 Feb 06)				| 		| 1999	| Cave / Jaleco	| Cave		| Japan region				|
| vfive		|  	| V-Five						| 		| 1993	| Toaplan	| Toaplan GP9001| No sound (sound MCU not dumped)	|
| vliner	|  	| V-Liner (set 1)					| 		| 2001	| Dyna / BrezzaS| Neo Geo	| Missing sound				|
| vlinero	|  	| V-Liner (set 2)					| vliner	| 2001	| Dyna / BrezzaS| Neo Geo	| Missing sound				|
| vampjr1	|  	| Vampire - the night warriors (940630 Japan)		| dstlk		| 1994	| Capcom	| CPS2		| 					|
| vampj		|  	| Vampire - the night warriors (940705 Japan set 1)	| dstlk		| 1994	| Capcom	| CPS2		| 					|
| vampja	|  	| Vampire - the night warriors (940705 Japan set 2)	| dstlk		| 1994	| Capcom	| CPS2		| Alternate version			|
| vhuntjr2	|  	| Vampire Hunter - darkstalkers' revenge (950302 Japan)	| nwarr		| 1995	| Capcom	| CPS2		| 					|
| vhuntjr1	|   NW	| Vampire Hunter - darkstalkers' revenge (950307 Japan)	| nwarr		| 1995	| Capcom	| CPS2		| Encrypted				|
| vhuntj	|  	| Vampire Hunter - darkstalkers' revenge (950316 Japan)	| nwarr		| 1995	| Capcom	| CPS2		| 					|
| vhunt2r1	|  	| Vampire Hunter 2 - darkstalkers revenge (970913 Japan)| vhunt2	| 1997	| Capcom	| CPS2		| 					|
| vsava		|  	| Vampire Savior - the lord of vampire (970519 Asia)	| vsav		| 1997	| Capcom	| CPS2		| 					|
| vsav		|  	| Vampire Savior - the lord of vampire (970519 Euro)	| 		| 1997	| Capcom	| CPS2		| 					|
| vsavh		|   NW	| Vampire Savior - the lord of vampire (970519 Hispanic)| vsav		| 1997	| Capcom	| CPS2		| Encrypted				|
| vsavj		|  	| Vampire Savior - the lord of vampire (970519 Japan)	| vsav		| 1997	| Capcom	| CPS2		| 					|
| vsavu		|  	| Vampire Savior - the lord of vampire (970519 USA)	| vsav		| 1997	| Capcom	| CPS2		| 					|
| vsav2		|  	| Vampire Savior 2 - the lord of vampire (970913 Japan)	| 		| 1997	| Capcom	| CPS2		| 					|
| varthu	|  	| Varth - operation thunderstorm (920612 USA)		| varth		| 1992	| Capcom (Romsta| CPS1		| 					|
| varthr1	|  	| Varth - operation thunderstorm (920612 World)		| varth		| 1992	| Capcom	| CPS1		| 					|
| varthj	|  	| Varth - operation thunderstorm (920714 Japan)		| varth		| 1992	| Capcom	| CPS1		| 					|
| varth		|  	| Varth - operation thunderstorm (920714 World)		| 		| 1992	| Capcom	| CPS1		| 					|
| viewpoin	|  	| Viewpoint						| 		| 1992	| Sammy		| Neo Geo	| 					|
| gowcaizr	|  	| Voltage Fighter - Gowcaizer\0Choujin Gakuen Gowcaizer	| 		| 1996	| Technos	| Neo Geo	| 					|
| wakuwak7	|  	| Waku Waku 7						| 		| 1996	| Sunsoft	| Neo Geo	| 					|
| wof		|  	| Warriors of Fate (921002 World)			| 		| 1992	| Capcom	| CPS1 / QSound	| 					|
| wofu		|  	| Warriors of Fate (921031 USA)				| wof		| 1992	| Capcom	| CPS1 / QSound	| 					|
| willowje	|  	| Willow (Japan, English)				| willow	| 1989	| Capcom	| CPS1		| Japan region, English language	|
| willowj	|  	| Willow (Japan, Japanese)				| willow	| 1989	| Capcom	| CPS1		| Japan region, Japanese language	|
| willow	|  	| Willow (USA)						| 		| 1989	| Capcom	| CPS1		| US region				|
| wjammers	|  	| Windjammers - flying disc game\0Flying Power Disc	| 		| 1994	| Data East Corp| Neo Geo	| 					|
| wonder3	|  	| Wonder 3 (910520 Japan)				| 3wonders	| 1991	| Capcom	| CPS1		| 					|
| wc90		|  	| World Cup '90 (set 1)					| 		| 1989	| Tecmo		| Miscellaneous	| 					|
| wc90a		|  	| World Cup '90 (set 2)					| wc90		| 1989	| Tecmo		| Miscellaneous	| 					|
| wc90t		|  	| World Cup '90 (trackball)				| wc90		| 1989	| Tecmo		| Miscellaneous	| 					|
| wh1		|  	| World Heroes (set 1)					| 		| 1992	| Alpha Denshi C| Neo Geo	| 					|
| wh1h		|  	| World Heroes (set 2)					| wh1		| 1992	| Alpha Denshi C| Neo Geo	| AES version				|
| wh2		|  	| World Heroes 2					| 		| 1993	| ADK		| Neo Geo	| 					|
| wh2j		|  	| World Heroes 2 Jet					| 		| 1994	| ADK / SNK	| Neo Geo	| 					|
| whp		|  	| World Heroes Perfect					| 		| 1995	| ADK / SNK	| Neo Geo	| 					|
| xmcotajr	|  	| X-Men - children of the atom (941208 Japan)		| xmcota	| 1994	| Capcom	| CPS2		| Rent version				|
| xmcotaa	|  	| X-Men - children of the atom (941217 Asia)		| xmcota	| 1995	| Capcom	| CPS2		| ver. 2.00				|
| xmcotaj1	|  	| X-Men - children of the atom (941217 Japan)		| xmcota	| 1994	| Capcom	| CPS2		| ver. 2.00				|
| xmcotaj	|  	| X-Men - children of the atom (941219 Japan)		| xmcota	| 1994	| Capcom	| CPS2		| ver. 2.10				|
| xmcota	|  	| X-Men - children of the atom (950105 Euro)		| 		| 1995	| Capcom	| CPS2		| ver 3.00				|
| xmcotah	|   NW	| X-Men - children of the atom (950331 Hispanic)	| xmcota	| 1995	| Capcom	| CPS2		| Encrypted				|
| xmcotau	|  	| X-Men - children of the atom (US 950105)		| xmcota	| 1995	| Capcom	| CPS2		| ver 3.00				|
| xmvsfjr2	|   NW	| X-Men vs Street Fighter (960909 Japan)		| xmvsf		| 1996	| Capcom	| CPS2		| Encrypted				|
